timestamp,station_id,sensor_id,value,unit,quality,shift,part_number
2025-03-03T08:19:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,96.0898,s,GOOD,Day,PN-0011-X
2025-03-03T08:20:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4511.728,RPM,GOOD,Day,PN-7741-B
2025-03-03T08:20:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,348.481,mm/min,GOOD,Day,PN-7741-B
2025-03-03T08:20:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.7808,°C,GOOD,Day,PN-7741-B
2025-03-03T08:20:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.6426,A,GOOD,Day,PN-7741-B
2025-03-03T08:20:00Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2785.7363,RPM,GOOD,Day,PN-3302-A
2025-03-03T08:20:00Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,626.0746,N,GOOD,Day,PN-3302-A
2025-03-03T08:20:00Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1807,mm/s,GOOD,Day,PN-3302-A
2025-03-03T08:20:00Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.4665,A,GOOD,Day,PN-3302-A
2025-03-03T08:20:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,845.5797,kN,GOOD,Day,PN-5519-C
2025-03-03T08:20:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,215.5017,bar,GOOD,Day,PN-5519-C
2025-03-03T08:20:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,45.2309,°C,GOOD,Day,PN-5519-C
2025-03-03T08:20:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.3304,s,GOOD,Day,PN-5519-C
2025-03-03T08:20:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,39.2498,Nm,GOOD,Day,PN-8820-D
2025-03-03T08:20:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.803,s,GOOD,Day,PN-8820-D
2025-03-03T08:20:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,51.0817,°C,GOOD,Day,PN-8820-D
2025-03-03T08:20:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0381,mm,GOOD,Day,PN-8820-D
2025-03-03T08:20:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1499,N,GOOD,Day,PN-0011-X
2025-03-03T08:20:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,20.038,°C,GOOD,Day,PN-0011-X
2025-03-03T08:20:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,48.5877,%RH,GOOD,Day,PN-0011-X
2025-03-03T08:20:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,94.5069,s,GOOD,Day,PN-0011-X
2025-03-03T08:20:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4552.1415,RPM,GOOD,Day,PN-7741-B
2025-03-03T08:20:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,351.2862,mm/min,GOOD,Day,PN-7741-B
2025-03-03T08:20:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.3464,°C,GOOD,Day,PN-7741-B
2025-03-03T08:20:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.4989,A,GOOD,Day,PN-7741-B
2025-03-03T08:20:30Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2805.8258,RPM,GOOD,Day,PN-3302-A
2025-03-03T08:20:30Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,607.7617,N,GOOD,Day,PN-3302-A
2025-03-03T08:20:30Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1884,mm/s,GOOD,Day,PN-3302-A
2025-03-03T08:20:30Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.7664,A,GOOD,Day,PN-3302-A
2025-03-03T08:20:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,842.4266,kN,GOOD,Day,PN-5519-C
2025-03-03T08:20:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,220.5474,bar,GOOD,Day,PN-5519-C
2025-03-03T08:20:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,45.8901,°C,GOOD,Day,PN-5519-C
2025-03-03T08:20:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1307,s,GOOD,Day,PN-5519-C
2025-03-03T08:20:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.4538,Nm,GOOD,Day,PN-8820-D
2025-03-03T08:20:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.9,s,GOOD,Day,PN-8820-D
2025-03-03T08:20:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,52.4538,°C,GOOD,Day,PN-8820-D
2025-03-03T08:20:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0418,mm,GOOD,Day,PN-8820-D
2025-03-03T08:20:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1555,N,GOOD,Day,PN-0011-X
2025-03-03T08:20:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,19.7754,°C,GOOD,Day,PN-0011-X
2025-03-03T08:20:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,47.5455,%RH,GOOD,Day,PN-0011-X
2025-03-03T08:20:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,94.9755,s,GOOD,Day,PN-0011-X
2025-03-03T08:21:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4487.1236,RPM,GOOD,Day,PN-7741-B
2025-03-03T08:21:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,346.1539,mm/min,GOOD,Day,PN-7741-B
2025-03-03T08:21:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.2211,°C,GOOD,Day,PN-7741-B
2025-03-03T08:21:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.2188,A,GOOD,Day,PN-7741-B
2025-03-03T08:21:00Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2793.1308,RPM,GOOD,Day,PN-3302-A
2025-03-03T08:21:00Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,616.0224,N,GOOD,Day,PN-3302-A
2025-03-03T08:21:00Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1853,mm/s,GOOD,Day,PN-3302-A
2025-03-03T08:21:00Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,15.1431,A,GOOD,Day,PN-3302-A
2025-03-03T08:21:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,852.0456,kN,GOOD,Day,PN-5519-C
2025-03-03T08:21:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,217.7043,bar,GOOD,Day,PN-5519-C
2025-03-03T08:21:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,44.0726,°C,GOOD,Day,PN-5519-C
2025-03-03T08:21:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.2403,s,GOOD,Day,PN-5519-C
2025-03-03T08:21:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.5073,Nm,GOOD,Day,PN-8820-D
2025-03-03T08:21:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,13.1124,s,GOOD,Day,PN-8820-D
2025-03-03T08:21:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,50.4602,°C,GOOD,Day,PN-8820-D
2025-03-03T08:21:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0408,mm,GOOD,Day,PN-8820-D
2025-03-03T08:21:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1509,N,GOOD,Day,PN-0011-X
2025-03-03T08:21:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,20.0499,°C,GOOD,Day,PN-0011-X
2025-03-03T08:21:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,47.8671,%RH,GOOD,Day,PN-0011-X
2025-03-03T08:21:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,94.1414,s,GOOD,Day,PN-0011-X
2025-03-03T08:21:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4502.2745,RPM,GOOD,Day,PN-7741-B
2025-03-03T08:21:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,346.735,mm/min,GOOD,Day,PN-7741-B
2025-03-03T08:21:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.6997,°C,GOOD,Day,PN-7741-B
2025-03-03T08:21:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.135,A,GOOD,Day,PN-7741-B
2025-03-03T08:21:30Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2783.6868,RPM,GOOD,Day,PN-3302-A
2025-03-03T08:21:30Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,614.5531,N,GOOD,Day,PN-3302-A
2025-03-03T08:21:30Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.179,mm/s,GOOD,Day,PN-3302-A
2025-03-03T08:21:30Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.0964,A,GOOD,Day,PN-3302-A
2025-03-03T08:21:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,859.317,kN,GOOD,Day,PN-5519-C
2025-03-03T08:21:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,215.8453,bar,GOOD,Day,PN-5519-C
2025-03-03T08:21:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,46.063,°C,GOOD,Day,PN-5519-C
2025-03-03T08:21:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1073,s,GOOD,Day,PN-5519-C
2025-03-03T08:21:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,37.6755,Nm,GOOD,Day,PN-8820-D
2025-03-03T08:21:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.809,s,GOOD,Day,PN-8820-D
2025-03-03T08:21:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,51.2966,°C,GOOD,Day,PN-8820-D
2025-03-03T08:21:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0407,mm,GOOD,Day,PN-8820-D
2025-03-03T08:21:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1502,N,GOOD,Day,PN-0011-X
2025-03-03T08:21:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,20.0592,°C,GOOD,Day,PN-0011-X
2025-03-03T08:21:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,47.3987,%RH,GOOD,Day,PN-0011-X
2025-03-03T08:21:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,96.514,s,GOOD,Day,PN-0011-X
2025-03-03T08:22:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4516.7447,RPM,GOOD,Day,PN-7741-B
2025-03-03T08:22:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,344.4172,mm/min,GOOD,Day,PN-7741-B
2025-03-03T08:22:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.2348,°C,GOOD,Day,PN-7741-B
2025-03-03T08:22:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.7615,A,GOOD,Day,PN-7741-B
2025-03-03T08:22:00Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2778.6129,RPM,GOOD,Day,PN-3302-A
2025-03-03T08:22:00Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,622.8303,N,GOOD,Day,PN-3302-A
2025-03-03T08:22:00Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1803,mm/s,GOOD,Day,PN-3302-A
2025-03-03T08:22:00Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.3398,A,GOOD,Day,PN-3302-A
2025-03-03T08:22:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,861.9696,kN,GOOD,Day,PN-5519-C
2025-03-03T08:22:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,215.7516,bar,GOOD,Day,PN-5519-C
2025-03-03T08:22:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,44.9012,°C,GOOD,Day,PN-5519-C
2025-03-03T08:22:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1711,s,GOOD,Day,PN-5519-C
2025-03-03T08:22:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,37.852,Nm,GOOD,Day,PN-8820-D
2025-03-03T08:22:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.8112,s,GOOD,Day,PN-8820-D
2025-03-03T08:22:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,51.9284,°C,GOOD,Day,PN-8820-D
2025-03-03T08:22:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0357,mm,GOOD,Day,PN-8820-D
2025-03-03T08:22:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1521,N,GOOD,Day,PN-0011-X
2025-03-03T08:22:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,19.9305,°C,GOOD,Day,PN-0011-X
2025-03-03T08:22:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,47.8648,%RH,GOOD,Day,PN-0011-X
2025-03-03T08:22:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,95.0524,s,GOOD,Day,PN-0011-X
2025-03-03T08:22:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4476.8568,RPM,GOOD,Day,PN-7741-B
2025-03-03T08:22:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,348.5789,mm/min,GOOD,Day,PN-7741-B
2025-03-03T08:22:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.7053,°C,GOOD,Day,PN-7741-B
2025-03-03T08:22:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.4574,A,GOOD,Day,PN-7741-B
2025-03-03T08:22:30Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2788.1723,RPM,GOOD,Day,PN-3302-A
2025-03-03T08:22:30Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,647.6424,N,GOOD,Day,PN-3302-A
2025-03-03T08:22:30Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.183,mm/s,GOOD,Day,PN-3302-A
2025-03-03T08:22:30Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.8553,A,GOOD,Day,PN-3302-A
2025-03-03T08:22:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,856.7485,kN,GOOD,Day,PN-5519-C
2025-03-03T08:22:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,222.5306,bar,GOOD,Day,PN-5519-C
2025-03-03T08:22:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,46.5841,°C,GOOD,Day,PN-5519-C
2025-03-03T08:22:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.2418,s,GOOD,Day,PN-5519-C
2025-03-03T08:22:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.1425,Nm,GOOD,Day,PN-8820-D
2025-03-03T08:22:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.8317,s,GOOD,Day,PN-8820-D
2025-03-03T08:22:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,50.8447,°C,GOOD,Day,PN-8820-D
2025-03-03T08:22:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0406,mm,GOOD,Day,PN-8820-D
2025-03-03T08:22:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1541,N,GOOD,Day,PN-0011-X
2025-03-03T08:22:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,19.9606,°C,GOOD,Day,PN-0011-X
2025-03-03T08:22:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,47.3628,%RH,GOOD,Day,PN-0011-X
2025-03-03T08:22:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,95.6207,s,GOOD,Day,PN-0011-X
2025-03-03T08:23:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4481.9007,RPM,GOOD,Day,PN-7741-B
2025-03-03T08:23:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,352.029,mm/min,GOOD,Day,PN-7741-B
2025-03-03T08:23:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.5046,°C,GOOD,Day,PN-7741-B
2025-03-03T08:23:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.2852,A,GOOD,Day,PN-7741-B
2025-03-03T08:23:00Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2852.7865,RPM,GOOD,Day,PN-3302-A
2025-03-03T08:23:00Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,626.3739,N,GOOD,Day,PN-3302-A
2025-03-03T08:23:00Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1862,mm/s,GOOD,Day,PN-3302-A
2025-03-03T08:23:00Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.2824,A,GOOD,Day,PN-3302-A
2025-03-03T08:23:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,848.761,kN,GOOD,Day,PN-5519-C
2025-03-03T08:23:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,218.931,bar,GOOD,Day,PN-5519-C
2025-03-03T08:23:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,44.2562,°C,GOOD,Day,PN-5519-C
2025-03-03T08:23:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1561,s,GOOD,Day,PN-5519-C
2025-03-03T08:23:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,37.993,Nm,GOOD,Day,PN-8820-D
2025-03-03T08:23:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.9289,s,GOOD,Day,PN-8820-D
2025-03-03T08:23:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,53.2062,°C,GOOD,Day,PN-8820-D
2025-03-03T08:23:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0394,mm,GOOD,Day,PN-8820-D
2025-03-03T08:23:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.154,N,GOOD,Day,PN-0011-X
2025-03-03T08:23:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,20.0544,°C,GOOD,Day,PN-0011-X
2025-03-03T08:23:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,48.9991,%RH,GOOD,Day,PN-0011-X
2025-03-03T08:23:00Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,95.159,s,GOOD,Day,PN-0011-X
2025-03-03T08:23:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4483.1327,RPM,GOOD,Day,PN-7741-B
2025-03-03T08:23:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,343.7411,mm/min,GOOD,Day,PN-7741-B
2025-03-03T08:23:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.3842,°C,GOOD,Day,PN-7741-B
2025-03-03T08:23:30Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,17.5749,A,GOOD,Day,PN-7741-B
2025-03-03T08:23:30Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2781.8097,RPM,GOOD,Day,PN-3302-A
2025-03-03T08:23:30Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,612.5288,N,GOOD,Day,PN-3302-A
2025-03-03T08:23:30Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.1792,mm/s,GOOD,Day,PN-3302-A
2025-03-03T08:23:30Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.7267,A,GOOD,Day,PN-3302-A
2025-03-03T08:23:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,845.9502,kN,GOOD,Day,PN-5519-C
2025-03-03T08:23:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,221.3795,bar,GOOD,Day,PN-5519-C
2025-03-03T08:23:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,43.7372,°C,GOOD,Day,PN-5519-C
2025-03-03T08:23:30Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.1785,s,GOOD,Day,PN-5519-C
2025-03-03T08:23:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,39.0334,Nm,GOOD,Day,PN-8820-D
2025-03-03T08:23:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.7682,s,GOOD,Day,PN-8820-D
2025-03-03T08:23:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,52.8182,°C,GOOD,Day,PN-8820-D
2025-03-03T08:23:30Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_POSITION_ERR,0.0383,mm,GOOD,Day,PN-8820-D
2025-03-03T08:23:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_PROBE_FORCE,0.1518,N,GOOD,Day,PN-0011-X
2025-03-03T08:23:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_AMBIENT_TEMP,19.9431,°C,GOOD,Day,PN-0011-X
2025-03-03T08:23:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_HUMIDITY,48.0944,%RH,GOOD,Day,PN-0011-X
2025-03-03T08:23:30Z,WS05_CMM_INSPECTION,WS05_CMM_INSPECTION_CYCLE_TIME,93.6176,s,GOOD,Day,PN-0011-X
2025-03-03T08:24:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_SPINDLE_SPEED,4501.4546,RPM,GOOD,Day,PN-7741-B
2025-03-03T08:24:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_FEED_RATE,346.7159,mm/min,GOOD,Day,PN-7741-B
2025-03-03T08:24:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_COOLANT_TEMP,24.7389,°C,GOOD,Day,PN-7741-B
2025-03-03T08:24:00Z,WS01_CNC_MILLING,WS01_CNC_MILLING_MOTOR_CURRENT,18.6861,A,GOOD,Day,PN-7741-B
2025-03-03T08:24:00Z,WS02_LATHE,WS02_LATHE_SPINDLE_SPEED,2802.0663,RPM,GOOD,Day,PN-3302-A
2025-03-03T08:24:00Z,WS02_LATHE,WS02_LATHE_CUTTING_FORCE,615.0818,N,GOOD,Day,PN-3302-A
2025-03-03T08:24:00Z,WS02_LATHE,WS02_LATHE_VIBRATION,0.185,mm/s,GOOD,Day,PN-3302-A
2025-03-03T08:24:00Z,WS02_LATHE,WS02_LATHE_MOTOR_CURRENT,14.795,A,GOOD,Day,PN-3302-A
2025-03-03T08:24:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_PRESS_FORCE,845.9263,kN,GOOD,Day,PN-5519-C
2025-03-03T08:24:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_HYDRAULIC_PRS,223.3115,bar,GOOD,Day,PN-5519-C
2025-03-03T08:24:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_OIL_TEMP,45.0377,°C,GOOD,Day,PN-5519-C
2025-03-03T08:24:00Z,WS03_HYDRAULIC_PRESS,WS03_HYDRAULIC_PRESS_CYCLE_TIME,4.2134,s,GOOD,Day,PN-5519-C
2025-03-03T08:24:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_JOINT_TORQUE,38.4729,Nm,GOOD,Day,PN-8820-D
2025-03-03T08:24:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_CYCLE_TIME,12.6166,s,GOOD,Day,PN-8820-D
2025-03-03T08:24:00Z,WS04_ASSEMBLY_ROBOT,WS04_ASSEMBLY_ROBOT_MOTOR_TEMP,53.0658,°C,GOOD,Day,PN-8820-D
